scenario,x_value,seed,method,metric,value,users,rbs,samples_per_user,round,objective,selected_mass,mean_packet_error,matching_work_units,fractional_mass_ratio,runtime_seconds
convergence_users,6,2,Paper-Wireless-PER,normalized_convergence_gap,0.0080426246,6,12,0,0,6.1445651999,6.0000000000,0.0083805063,504.0000000000,0.0000000000,0.0000107002
convergence_users,6,2,LP-Relax+Projection,normalized_convergence_gap,0.0080426246,6,12,0,0,6.1445651999,6.0000000000,0.0083805063,504.0000000000,0.0000000000,0.0022498001
convergence_users,6,2,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0089473473,6,12,0,0,6.8357733382,6.0000000000,0.0103152559,9156.2346001038,0.0000000000,0.0010824001
convergence_users,6,2,Continuous-LP(HiGHS),normalized_convergence_gap,0.0080426246,6,12,0,0,6.1445651999,6.0000000000,0.0083805063,5256.0000000000,0.0000000000,0.0015183000
convergence_users,6,2,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0120306732,6,12,0,0,9.1914343089,6.0000000000,0.0125754619,324072.0000000000,0.9999999997,0.0004505001
convergence_users,9,0,Paper-Hungarian,normalized_convergence_gap,0.0083629630,9,12,0,0,10.0188296642,9.0000000000,0.0102381570,1080.0000000000,0.0000000000,0.0000271001
convergence_users,9,0,Paper-OptUser-RandomRB,normalized_convergence_gap,0.3505552830,9,12,0,0,419.9652290210,7.0000000000,0.1308750799,108.0000000000,0.0000000000,0.0000473999
convergence_users,9,0,Paper-RandomUserRB,normalized_convergence_gap,0.0930067111,9,12,0,0,111.4220398386,9.0000000000,0.0759247022,108.0000000000,0.0000000000,0.0000254000
convergence_users,9,0,Paper-Wireless-PER,normalized_convergence_gap,0.0092764413,9,12,0,0,11.1131766207,9.0000000000,0.0099783714,1080.0000000000,0.0000000000,0.0000153000
convergence_users,9,0,LP-Relax+Projection,normalized_convergence_gap,0.0083629630,9,12,0,0,10.0188296642,9.0000000000,0.0102381570,1080.0000000000,0.0000000000,0.0020159001
convergence_users,9,0,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0083629630,9,12,0,0,10.0188296642,9.0000000000,0.0102381570,13797.5278502337,0.0000000000,0.0011896000
convergence_users,9,0,Continuous-LP(HiGHS),normalized_convergence_gap,0.0083629630,9,12,0,0,10.0188296642,9.0000000000,0.0102381570,11772.0000000000,0.0000000000,0.0027160000
convergence_users,9,0,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0126408622,9,12,0,0,15.1437529371,8.9999999997,0.0145394149,441108.0000000000,0.9999997425,0.0003726000
convergence_users,9,1,Paper-Hungarian,normalized_convergence_gap,0.0108450540,9,12,0,0,9.6195629354,9.0000000000,0.0153232895,1080.0000000000,0.0000000000,0.0000369998
convergence_users,9,1,Paper-OptUser-RandomRB,normalized_convergence_gap,0.2977109224,9,12,0,0,264.0695881983,6.0000000000,0.0933502919,108.0000000000,0.0000000000,0.0000500001
convergence_users,9,1,Paper-RandomUserRB,normalized_convergence_gap,0.0998995556,9,12,0,0,88.6109057867,9.0000000000,0.0826826912,108.0000000000,0.0000000000,0.0000244000
convergence_users,9,1,Paper-Wireless-PER,normalized_convergence_gap,0.0108450540,9,12,0,0,9.6195629354,9.0000000000,0.0153232895,1080.0000000000,0.0000000000,0.0000129002
convergence_users,9,1,LP-Relax+Projection,normalized_convergence_gap,0.0108450540,9,12,0,0,9.6195629354,9.0000000000,0.0153232895,1080.0000000000,0.0000000000,0.0019495999
convergence_users,9,1,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0244756719,9,12,0,0,21.7099209513,9.0000000000,0.0329808547,13797.5278502337,0.0000000000,0.0013356998
convergence_users,9,1,Continuous-LP(HiGHS),normalized_convergence_gap,0.0108450540,9,12,0,0,9.6195629354,9.0000000000,0.0153232895,11772.0000000000,0.0000000000,0.0017293000
convergence_users,9,1,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0162979893,9,12,0,0,14.4563165239,8.9999999999,0.0219910120,441108.0000000000,0.9999997971,0.0013500999
convergence_users,9,2,Paper-Hungarian,normalized_convergence_gap,0.0273009102,9,12,0,0,24.3524118793,9.0000000000,0.0273730194,1080.0000000000,0.0000000000,0.0000370999
convergence_users,9,2,Paper-OptUser-RandomRB,normalized_convergence_gap,0.4909988164,9,12,0,0,437.9709442099,5.0000000000,0.1278023211,108.0000000000,0.0000000000,0.0000362999
convergence_users,9,2,Paper-RandomUserRB,normalized_convergence_gap,0.1475700924,9,12,0,0,131.6325224417,9.0000000000,0.1069896347,108.0000000000,0.0000000000,0.0000216002
convergence_users,9,2,Paper-Wireless-PER,normalized_convergence_gap,0.0281178986,9,12,0,0,25.0811655639,9.0000000000,0.0272066819,1080.0000000000,0.0000000000,0.0000121000
convergence_users,9,2,LP-Relax+Projection,normalized_convergence_gap,0.0273009102,9,12,0,0,24.3524118793,9.0000000000,0.0273730194,1080.0000000000,0.0000000000,0.0019369000
convergence_users,9,2,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0330725372,9,12,0,0,29.5007031435,9.0000000000,0.0450315321,13797.5278502337,0.0000000000,0.0010516001
convergence_users,9,2,Continuous-LP(HiGHS),normalized_convergence_gap,0.0273009102,9,12,0,0,24.3524118793,9.0000000000,0.0273730194,11772.0000000000,0.0000000000,0.0022791999
convergence_users,9,2,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0314137166,9,12,0,0,28.0210351776,8.9999999999,0.0348954082,441108.0000000000,0.9999998011,0.0005701000
convergence_users,12,0,Paper-Hungarian,normalized_convergence_gap,0.0154169991,12,12,0,0,24.2663566562,12.0000000000,0.0161490482,1872.0000000000,0.0000000000,0.0000393998
convergence_users,12,0,Paper-OptUser-RandomRB,normalized_convergence_gap,0.4909614948,12,12,0,0,772.7733928685,7.0000000000,0.0693299169,144.0000000000,0.0000000000,0.0000587001
convergence_users,12,0,Paper-RandomUserRB,normalized_convergence_gap,0.1015862076,12,12,0,0,159.8966907851,12.0000000000,0.0851592706,144.0000000000,0.0000000000,0.0000294000
convergence_users,12,0,Paper-Wireless-PER,normalized_convergence_gap,0.0165898379,12,12,0,0,26.1124047844,12.0000000000,0.0150207551,1872.0000000000,0.0000000000,0.0000175999
convergence_users,12,0,LP-Relax+Projection,normalized_convergence_gap,0.0154169991,12,12,0,0,24.2663566562,12.0000000000,0.0161490482,1872.0000000000,0.0000000000,0.0020363999
convergence_users,12,0,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0188121788,12,12,0,0,29.6103694466,12.0000000000,0.0227925231,18456.4692002077,0.0000000000,0.0010583000
convergence_users,12,0,Continuous-LP(HiGHS),normalized_convergence_gap,0.0154169991,12,12,0,0,24.2663566562,12.0000000000,0.0161490482,20880.0000000000,0.0000000000,0.0018936000
convergence_users,12,0,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0194612061,12,12,0,0,30.6319383522,11.9938704122,0.0200184161,576144.0000000000,0.9999998199,0.0063360000
convergence_users,12,1,Paper-Hungarian,normalized_convergence_gap,0.0211409014,12,12,0,0,30.5274615765,12.0000000000,0.0239247329,1872.0000000000,0.0000000000,0.0000374999
convergence_users,12,1,Paper-OptUser-RandomRB,normalized_convergence_gap,0.5503434849,12,12,0,0,794.6959922416,6.0000000000,0.1935528860,144.0000000000,0.0000000000,0.0000544998
convergence_users,12,1,Paper-RandomUserRB,normalized_convergence_gap,0.0981547730,12,12,0,0,141.7354922496,12.0000000000,0.0958843913,144.0000000000,0.0000000000,0.0000265001
convergence_users,12,1,Paper-Wireless-PER,normalized_convergence_gap,0.0222934817,12,12,0,0,32.1917876123,12.0000000000,0.0238299854,1872.0000000000,0.0000000000,0.0000174001
convergence_users,12,1,LP-Relax+Projection,normalized_convergence_gap,0.0211409014,12,12,0,0,30.5274615765,12.0000000000,0.0239247329,1872.0000000000,0.0000000000,0.0019942001
convergence_users,12,1,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0367507390,12,12,0,0,53.0680671381,12.0000000000,0.0585105113,18456.4692002077,0.0000000000,0.0010237999
convergence_users,12,1,Continuous-LP(HiGHS),normalized_convergence_gap,0.0211409014,12,12,0,0,30.5274615765,12.0000000000,0.0239247329,20880.0000000000,0.0000000000,0.0022499999
convergence_users,12,1,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0246253048,12,12,0,0,35.5589401197,11.9939263082,0.0283729919,576144.0000000000,0.9999999133,0.0051859999
convergence_users,12,2,Paper-Hungarian,normalized_convergence_gap,0.0186733660,12,12,0,0,24.3313958842,12.0000000000,0.0177485330,1872.0000000000,0.0000000000,0.0000457000
convergence_users,12,2,Paper-OptUser-RandomRB,normalized_convergence_gap,0.4580345048,12,12,0,0,596.8189596957,7.0000000000,0.0759900796,144.0000000000,0.0000000000,0.0000536002
convergence_users,12,2,Paper-RandomUserRB,normalized_convergence_gap,0.0767076514,12,12,0,0,99.9500697644,12.0000000000,0.0741490616,144.0000000000,0.0000000000,0.0000270000
convergence_users,12,2,Paper-Wireless-PER,normalized_convergence_gap,0.0190846857,12,12,0,0,24.8673455076,12.0000000000,0.0176936964,1872.0000000000,0.0000000000,0.0000156001
convergence_users,12,2,LP-Relax+Projection,normalized_convergence_gap,0.0186733660,12,12,0,0,24.3313958842,12.0000000000,0.0177485330,1872.0000000000,0.0000000000,0.0024300001
convergence_users,12,2,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0273532344,12,12,0,0,35.6412643979,12.0000000000,0.0368429012,18456.4692002077,0.0000000000,0.0012934001
convergence_users,12,2,Continuous-LP(HiGHS),normalized_convergence_gap,0.0186733660,12,12,0,0,24.3313958842,12.0000000000,0.0177485330,20880.0000000000,0.0000000000,0.0022267001
convergence_users,12,2,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0238129580,12,12,0,0,31.0282842285,11.9939450964,0.0236046202,576144.0000000000,0.9999999200,0.0044546998
convergence_users,15,0,Paper-Hungarian,normalized_convergence_gap,0.0828958212,15,12,0,0,113.7330666660,12.0000000000,0.0311125045,2340.0000000000,0.0000000000,0.0000511999
convergence_users,15,0,Paper-OptUser-RandomRB,normalized_convergence_gap,0.3347607067,15,12,0,0,459.2916895478,9.0000000000,0.1070589473,180.0000000000,0.0000000000,0.0000576000
convergence_users,15,0,Paper-RandomUserRB,normalized_convergence_gap,0.4294296765,15,12,0,0,589.1775162167,11.0000000000,0.1814775549,180.0000000000,0.0000000000,0.0000276000
convergence_users,15,0,Paper-Wireless-PER,normalized_convergence_gap,0.1859885453,15,12,0,0,255.1762841466,12.0000000000,0.0206894568,2340.0000000000,0.0000000000,0.0000213000
convergence_users,15,0,LP-Relax+Projection,normalized_convergence_gap,0.0828958212,15,12,0,0,113.7330666660,12.0000000000,0.0311125045,2340.0000000000,0.0000000000,0.0032539999
convergence_users,15,0,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.0953808755,15,12,0,0,130.8625612377,12.0000000000,0.0382563030,23128.5335573393,0.0000000000,0.0012659000
convergence_users,15,0,Continuous-LP(HiGHS),normalized_convergence_gap,0.0828958212,15,12,0,0,113.7330666660,12.0000000000,0.0311125045,32580.0000000000,0.0000000000,0.0028972998
convergence_users,15,0,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.0864137280,15,12,0,0,118.5596348133,12.0000000000,0.0357644990,729180.0000000000,0.9999997620,0.0053915998
convergence_users,15,1,Paper-Hungarian,normalized_convergence_gap,0.1165882655,15,12,0,0,188.0568721903,12.0000000000,0.0183397785,2340.0000000000,0.0000000000,0.0000521000
convergence_users,15,1,Paper-OptUser-RandomRB,normalized_convergence_gap,0.5040104484,15,12,0,0,812.9688533450,8.0000000000,0.1647163005,180.0000000000,0.0000000000,0.0000509000
convergence_users,15,1,Paper-RandomUserRB,normalized_convergence_gap,0.2860389370,15,12,0,0,461.3808054327,12.0000000000,0.1564113858,180.0000000000,0.0000000000,0.0000244998
convergence_users,15,1,Paper-Wireless-PER,normalized_convergence_gap,0.1660047927,15,12,0,0,267.7657306490,12.0000000000,0.0146540262,2340.0000000000,0.0000000000,0.0000182001
convergence_users,15,1,LP-Relax+Projection,normalized_convergence_gap,0.1165882655,15,12,0,0,188.0568721903,12.0000000000,0.0183397785,2340.0000000000,0.0000000000,0.0029827000
convergence_users,15,1,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.1192348446,15,12,0,0,192.3258044149,12.0000000000,0.0202541652,23128.5335573393,0.0000000000,0.0013978998
convergence_users,15,1,Continuous-LP(HiGHS),normalized_convergence_gap,0.1165882655,15,12,0,0,188.0568721903,12.0000000000,0.0183397785,32580.0000000000,0.0000000000,0.0023154998
convergence_users,15,1,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.1207513049,15,12,0,0,194.7718548021,12.0000000000,0.0212620420,729180.0000000000,0.9999998148,0.0035066002
convergence_users,15,2,Paper-Hungarian,normalized_convergence_gap,0.1295709828,15,12,0,0,240.4837440502,12.0000000000,0.0187469409,2340.0000000000,0.0000000000,0.0000489000
convergence_users,15,2,Paper-OptUser-RandomRB,normalized_convergence_gap,0.5461961028,15,12,0,0,1013.7399668049,7.0000000000,0.0446167296,180.0000000000,0.0000000000,0.0000632000
convergence_users,15,2,Paper-RandomUserRB,normalized_convergence_gap,0.2863987932,15,12,0,0,531.5561602640,12.0000000000,0.1686321405,180.0000000000,0.0000000000,0.0000284999
convergence_users,15,2,Paper-Wireless-PER,normalized_convergence_gap,0.1810246823,15,12,0,0,335.9818103719,12.0000000000,0.0145979379,2340.0000000000,0.0000000000,0.0000205999
convergence_users,15,2,LP-Relax+Projection,normalized_convergence_gap,0.1295709828,15,12,0,0,240.4837440502,12.0000000000,0.0187469409,2340.0000000000,0.0000000000,0.0020346001
convergence_users,15,2,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.1393485095,15,12,0,0,258.6308335987,12.0000000000,0.0291601990,23128.5335573393,0.0000000000,0.0010630002
convergence_users,15,2,Continuous-LP(HiGHS),normalized_convergence_gap,0.1295709828,15,12,0,0,240.4837440502,12.0000000000,0.0187469409,32580.0000000000,0.0000000000,0.0026769000
convergence_users,15,2,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.1327768180,15,12,0,0,246.4337741284,12.0000000000,0.0224656268,729180.0000000000,0.9999997702,0.0028415001
convergence_users,18,0,Paper-Hungarian,normalized_convergence_gap,0.1994996409,18,12,0,0,420.9442423611,12.0000000000,0.0204590259,2808.0000000000,0.0000000000,0.0000471000
convergence_users,18,0,Paper-OptUser-RandomRB,normalized_convergence_gap,0.5367165726,18,12,0,0,1132.4719682653,9.0000000000,0.0580385006,216.0000000000,0.0000000000,0.0000622000
convergence_users,18,0,Paper-RandomUserRB,normalized_convergence_gap,0.4304406214,18,12,0,0,908.2297111177,11.0000000000,0.1429807578,216.0000000000,0.0000000000,0.0000278999
convergence_users,18,0,Paper-Wireless-PER,normalized_convergence_gap,0.4150874439,18,12,0,0,875.8345066386,12.0000000000,0.0153458109,2808.0000000000,0.0000000000,0.0000205999
convergence_users,18,0,LP-Relax+Projection,normalized_convergence_gap,0.1994996409,18,12,0,0,420.9442423611,12.0000000000,0.0204590259,2808.0000000000,0.0000000000,0.0027764998
convergence_users,18,0,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.2026328662,18,12,0,0,427.5553476138,12.0000000000,0.0257643484,27811.0557004673,0.0000000000,0.0010176999
convergence_users,18,0,Continuous-LP(HiGHS),normalized_convergence_gap,0.1994996409,18,12,0,0,420.9442423611,12.0000000000,0.0204590259,46872.0000000000,0.0000000000,0.0019876999
convergence_users,18,0,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.2020748998,18,12,0,0,426.3780385579,12.0000000000,0.0240950569,900216.0000000000,0.9999998661,0.0052196998
convergence_users,18,1,Paper-Hungarian,normalized_convergence_gap,0.1865854194,18,12,0,0,334.7342423357,12.0000000000,0.0134577413,2808.0000000000,0.0000000000,0.0000423999
convergence_users,18,1,Paper-OptUser-RandomRB,normalized_convergence_gap,0.5018506554,18,12,0,0,900.3200758461,9.0000000000,0.0517364294,216.0000000000,0.0000000000,0.0000646000
convergence_users,18,1,Paper-RandomUserRB,normalized_convergence_gap,0.4213520171,18,12,0,0,755.9055187266,12.0000000000,0.1321591489,216.0000000000,0.0000000000,0.0000269001
convergence_users,18,1,Paper-Wireless-PER,normalized_convergence_gap,0.3859758812,18,12,0,0,692.4407308058,12.0000000000,0.0071618701,2808.0000000000,0.0000000000,0.0000207000
convergence_users,18,1,LP-Relax+Projection,normalized_convergence_gap,0.1865854194,18,12,0,0,334.7342423357,12.0000000000,0.0134577413,2808.0000000000,0.0000000000,0.0026125000
convergence_users,18,1,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.1944943027,18,12,0,0,348.9227791019,12.0000000000,0.0212679697,27811.0557004673,0.0000000000,0.0017091001
convergence_users,18,1,Continuous-LP(HiGHS),normalized_convergence_gap,0.1865854194,18,12,0,0,334.7342423357,12.0000000000,0.0134577413,46872.0000000000,0.0000000000,0.0023296000
convergence_users,18,1,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.1898476102,18,12,0,0,340.5866126126,12.0000000000,0.0168755500,900216.0000000000,0.9999998846,0.0040875999
convergence_users,18,2,Paper-Hungarian,normalized_convergence_gap,0.2155488475,18,12,0,0,439.5041000417,12.0000000000,0.0260499087,2808.0000000000,0.0000000000,0.0000460001
convergence_users,18,2,Paper-OptUser-RandomRB,normalized_convergence_gap,0.4242391677,18,12,0,0,865.0236628776,11.0000000000,0.0584352925,216.0000000000,0.0000000000,0.0000638999
convergence_users,18,2,Paper-RandomUserRB,normalized_convergence_gap,0.4742985945,18,12,0,0,967.0948342286,11.0000000000,0.1602149412,216.0000000000,0.0000000000,0.0000294002
convergence_users,18,2,Paper-Wireless-PER,normalized_convergence_gap,0.4159799537,18,12,0,0,848.1831256189,12.0000000000,0.0174068919,2808.0000000000,0.0000000000,0.0000221999
convergence_users,18,2,LP-Relax+Projection,normalized_convergence_gap,0.2155488475,18,12,0,0,439.5041000417,12.0000000000,0.0260499087,2808.0000000000,0.0000000000,0.0028961000
convergence_users,18,2,Hybrid-Score-Greedy(alpha=0.25),normalized_convergence_gap,0.2244608776,18,12,0,0,457.6757294098,12.0000000000,0.0399848808,27811.0557004673,0.0000000000,0.0011945001
convergence_users,18,2,Continuous-LP(HiGHS),normalized_convergence_gap,0.2155488475,18,12,0,0,439.5041000417,12.0000000000,0.0260499087,46872.0000000000,0.0000000000,0.0028816999
convergence_users,18,2,Soft-Entropy-KKT(tau=1),normalized_convergence_gap,0.2184944857,18,12,0,0,445.5102563520,12.0000000000,0.0285629604,900216.0000000000,0.9999997691,0.0028748000
digit_iterations,0,0,Paper-Hungarian,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,Paper-OptUser-RandomRB,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,Paper-RandomUserRB,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,Paper-Wireless-PER,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,LP-Relax+Projection,digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,Continuous-LP(HiGHS),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,0,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.0985691574,15,12,0,0,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
digit_iterations,10,0,Paper-Hungarian,digit_accuracy,0.8267090620,15,12,0,10,251.7459473029,12.0000000000,0.0200332843,2340.0000000000,0.0000000000,0.0000489999
digit_iterations,10,0,Paper-OptUser-RandomRB,digit_accuracy,0.3767885533,15,12,0,10,744.1880367045,6.0000000000,0.0910543990,180.0000000000,0.0000000000,0.0000421000
digit_iterations,10,0,Paper-RandomUserRB,digit_accuracy,0.7806041335,15,12,0,10,408.3788971793,12.0000000000,0.1874150735,180.0000000000,0.0000000000,0.0000214998
digit_iterations,10,0,Paper-Wireless-PER,digit_accuracy,0.8934817170,15,12,0,10,252.1555633756,12.0000000000,0.0194446258,2340.0000000000,0.0000000000,0.0000159000
digit_iterations,10,0,LP-Relax+Projection,digit_accuracy,0.8267090620,15,12,0,10,251.7459473029,12.0000000000,0.0200332843,2340.0000000000,0.0000000000,0.0029252998
digit_iterations,10,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8267090620,15,12,0,10,260.8195046593,12.0000000000,0.0286823342,23128.5335573393,0.0000000000,0.0011052999
digit_iterations,10,0,Continuous-LP(HiGHS),digit_accuracy,0.8267090620,15,12,0,10,251.7459473029,12.0000000000,0.0200332843,32580.0000000000,0.0000000000,0.0017052002
digit_iterations,10,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9046104928,15,12,0,10,258.7760470931,12.0000000000,0.0269078076,729180.0000000000,0.9999997120,0.0010774999
digit_iterations,20,0,Paper-Hungarian,digit_accuracy,0.8998410175,15,12,0,20,247.6995655560,12.0000000000,0.0157146649,2340.0000000000,0.0000000000,0.0000579001
digit_iterations,20,0,Paper-OptUser-RandomRB,digit_accuracy,0.8394276630,15,12,0,20,485.2214630620,10.0000000000,0.1233736751,180.0000000000,0.0000000000,0.0000557001
digit_iterations,20,0,Paper-RandomUserRB,digit_accuracy,0.8298887122,15,12,0,20,344.1688308482,12.0000000000,0.1177841919,180.0000000000,0.0000000000,0.0000282999
digit_iterations,20,0,Paper-Wireless-PER,digit_accuracy,0.8918918919,15,12,0,20,248.2488947471,12.0000000000,0.0152376960,2340.0000000000,0.0000000000,0.0000246000
digit_iterations,20,0,LP-Relax+Projection,digit_accuracy,0.8998410175,15,12,0,20,247.6995655560,12.0000000000,0.0157146649,2340.0000000000,0.0000000000,0.0040357001
digit_iterations,20,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.8632750397,15,12,0,20,250.3088100347,12.0000000000,0.0174384602,23128.5335573393,0.0000000000,0.0017748000
digit_iterations,20,0,Continuous-LP(HiGHS),digit_accuracy,0.8998410175,15,12,0,20,247.6995655560,12.0000000000,0.0157146649,32580.0000000000,0.0000000000,0.0029088000
digit_iterations,20,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9109697933,15,12,0,20,253.6639329795,12.0000000000,0.0213552880,729180.0000000000,0.9999998861,0.0016479001
digit_iterations,40,0,Paper-Hungarian,digit_accuracy,0.9220985692,15,12,0,40,240.9033006898,12.0000000000,0.0084481247,2340.0000000000,0.0000000000,0.0000396001
digit_iterations,40,0,Paper-OptUser-RandomRB,digit_accuracy,0.9157392687,15,12,0,40,500.1268756857,10.0000000000,0.1424756663,180.0000000000,0.0000000000,0.0000523000
digit_iterations,40,0,Paper-RandomUserRB,digit_accuracy,0.9173290938,15,12,0,40,346.9894931568,12.0000000000,0.1209052047,180.0000000000,0.0000000000,0.0000262999
digit_iterations,40,0,Paper-Wireless-PER,digit_accuracy,0.9252782194,15,12,0,40,240.9033006898,12.0000000000,0.0084481247,2340.0000000000,0.0000000000,0.0000210998
digit_iterations,40,0,LP-Relax+Projection,digit_accuracy,0.9220985692,15,12,0,40,240.9033006898,12.0000000000,0.0084481247,2340.0000000000,0.0000000000,0.0020955000
digit_iterations,40,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9141494436,15,12,0,40,246.4214767297,12.0000000000,0.0132999100,23128.5335573393,0.0000000000,0.0022195999
digit_iterations,40,0,Continuous-LP(HiGHS),digit_accuracy,0.9220985692,15,12,0,40,240.9033006898,12.0000000000,0.0084481247,32580.0000000000,0.0000000000,0.0018988999
digit_iterations,40,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9205087440,15,12,0,40,246.7832204005,12.0000000000,0.0145488446,729180.0000000000,0.9999998928,0.0011823000
digit_iterations,60,0,Paper-Hungarian,digit_accuracy,0.9189189189,15,12,0,60,245.7670351284,12.0000000000,0.0136430067,2340.0000000000,0.0000000000,0.0001002999
digit_iterations,60,0,Paper-OptUser-RandomRB,digit_accuracy,0.9173290938,15,12,0,60,435.5246659425,10.0000000000,0.0584047366,180.0000000000,0.0000000000,0.0000539999
digit_iterations,60,0,Paper-RandomUserRB,digit_accuracy,0.9189189189,15,12,0,60,399.3769815424,12.0000000000,0.1767179951,180.0000000000,0.0000000000,0.0000254998
digit_iterations,60,0,Paper-Wireless-PER,digit_accuracy,0.9173290938,15,12,0,60,246.2739665704,12.0000000000,0.0131475779,2340.0000000000,0.0000000000,0.0000181999
digit_iterations,60,0,LP-Relax+Projection,digit_accuracy,0.9189189189,15,12,0,60,245.7670351284,12.0000000000,0.0136430067,2340.0000000000,0.0000000000,0.0022305001
digit_iterations,60,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9157392687,15,12,0,60,248.8810512739,12.0000000000,0.0159329248,23128.5335573393,0.0000000000,0.0012157001
digit_iterations,60,0,Continuous-LP(HiGHS),digit_accuracy,0.9189189189,15,12,0,60,245.7670351284,12.0000000000,0.0136430067,32580.0000000000,0.0000000000,0.0018777000
digit_iterations,60,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9205087440,15,12,0,60,251.8975777763,12.0000000000,0.0194839443,729180.0000000000,0.9999998359,0.0011348000
digit_iterations,80,0,Paper-Hungarian,digit_accuracy,0.9316375199,15,12,0,80,248.6662009421,12.0000000000,0.0167522526,2340.0000000000,0.0000000000,0.0000452001
digit_iterations,80,0,Paper-OptUser-RandomRB,digit_accuracy,0.9316375199,15,12,0,80,585.1480856670,8.0000000000,0.0659424450,180.0000000000,0.0000000000,0.0000577001
digit_iterations,80,0,Paper-RandomUserRB,digit_accuracy,0.9236883943,15,12,0,80,391.5381274501,12.0000000000,0.1685303356,180.0000000000,0.0000000000,0.0000243001
digit_iterations,80,0,Paper-Wireless-PER,digit_accuracy,0.9316375199,15,12,0,80,248.6662009421,12.0000000000,0.0167522526,2340.0000000000,0.0000000000,0.0000212998
digit_iterations,80,0,LP-Relax+Projection,digit_accuracy,0.9316375199,15,12,0,80,248.6662009421,12.0000000000,0.0167522526,2340.0000000000,0.0000000000,0.0024585999
digit_iterations,80,0,Hybrid-Score-Greedy(alpha=0.25),digit_accuracy,0.9173290938,15,12,0,80,252.9435314627,12.0000000000,0.0213220502,23128.5335573393,0.0000000000,0.0011616000
digit_iterations,80,0,Continuous-LP(HiGHS),digit_accuracy,0.9316375199,15,12,0,80,248.6662009421,12.0000000000,0.0167522526,32580.0000000000,0.0000000000,0.0024010001
digit_iterations,80,0,Soft-Entropy-KKT(tau=1),digit_accuracy,0.9252782194,15,12,0,80,256.8493946291,12.0000000000,0.0252683061,729180.0000000000,0.9999998222,0.0011362999
digit_iterations,100,0,Paper-Hungarian,digit_accuracy,0.9252782194,15,12,0,100,240.8867506287,12.0000000000,0.0084307558,2340.0000000000,0.0000000000,0.0000445999
