scenario,x_value,seed,users,rbs,method,objective,objective_gap_pct,selected_users,expected_successful_samples,mean_packet_error,convergence_gap,fl_quality,runtime_seconds
rbs,5,20508,15,5,LP-Relax+Projection,860.2077002188,0.0000000000,5,749.7922997812,0.0697673656,860.2077002188,0.4657095030,0.0037609000
rbs,5,20508,15,5,Entropy-Relax(tau=0.1)+Greedy,1047.6582775814,21.7913159014,5,562.3417224186,0.0263679914,1047.6582775814,0.3492805729,0.0036590999
rbs,5,20508,15,5,Entropy-Relax(tau=0.1)+Projection,1047.6582775814,21.7913159014,5,562.3417224186,0.0263679914,1047.6582775814,0.3492805729,0.0064725999
rbs,5,20508,15,5,Entropy-Relax(tau=0.3)+Greedy,929.4936320073,8.0545584248,5,680.5063679927,0.0533266303,929.4936320073,0.4226747627,0.0047171001
rbs,5,20508,15,5,Entropy-Relax(tau=0.3)+Projection,929.4936320073,8.0545584248,5,680.5063679927,0.0533266303,929.4936320073,0.4226747627,0.0034747000
rbs,5,20508,15,5,Entropy-Relax(tau=0.8)+Greedy,886.8509110882,3.0972997408,5,723.1490889118,0.0592962151,886.8509110882,0.4491609248,0.0035224000
rbs,5,20508,15,5,Entropy-Relax(tau=0.8)+Projection,886.8509110882,3.0972997408,5,723.1490889118,0.0592962151,886.8509110882,0.4491609248,0.0037332000
rbs,5,20508,15,5,Hybrid-Score-Greedy(alpha=0.25),860.2077002188,0.0000000000,5,749.7922997812,0.0697673656,860.2077002188,0.4657095030,0.0025893000
rbs,5,20509,15,5,Hungarian,690.5777087671,0.0000000000,5,792.4222912329,0.0358132302,690.5777087671,0.5343373508,0.0000450000
rbs,5,20509,15,5,Greedy-Cost,704.5140865956,2.0180752508,5,778.4859134044,0.0573383792,704.5140865956,0.5249399281,0.0000446000
rbs,5,20509,15,5,LP-Relax+Projection,690.5777087671,0.0000000000,5,792.4222912329,0.0358132302,690.5777087671,0.5343373508,0.0020481000
rbs,5,20509,15,5,Entropy-Relax(tau=0.1)+Greedy,858.1998681360,24.2727439998,5,624.8001318640,0.0349571589,858.1998681360,0.4213082481,0.0041969999
rbs,5,20509,15,5,Entropy-Relax(tau=0.1)+Projection,858.1998681360,24.2727439998,5,624.8001318640,0.0349571589,858.1998681360,0.4213082481,0.0033315000
rbs,5,20509,15,5,Entropy-Relax(tau=0.3)+Greedy,796.9527110625,15.4037700529,5,686.0472889375,0.0387584526,796.9527110625,0.4626077471,0.0037675999
rbs,5,20509,15,5,Entropy-Relax(tau=0.3)+Projection,796.9527110625,15.4037700529,5,686.0472889375,0.0387584526,796.9527110625,0.4626077471,0.0024957000
rbs,5,20509,15,5,Entropy-Relax(tau=0.8)+Greedy,713.8837505290,3.3748615784,5,769.1162494710,0.0336607815,713.8837505290,0.5186218810,0.0042772000
rbs,5,20509,15,5,Entropy-Relax(tau=0.8)+Projection,796.9527110625,15.4037700529,5,686.0472889375,0.0387584526,796.9527110625,0.4626077471,0.0040561000
rbs,5,20509,15,5,Hybrid-Score-Greedy(alpha=0.25),707.1749582744,2.4033862224,5,775.8250417256,0.0414337007,707.1749582744,0.5231456788,0.0013845001
rbs,9,20909,15,9,Hungarian,327.0128438308,0.0000000000,9,956.9871561692,0.0654365645,327.0128438308,0.7453170998,0.0000982000
rbs,9,20909,15,9,Greedy-Cost,327.0128438308,0.0000000000,9,956.9871561692,0.0654365645,327.0128438308,0.7453170998,0.0000676999
rbs,9,20909,15,9,LP-Relax+Projection,327.0128438308,0.0000000000,9,956.9871561692,0.0654365645,327.0128438308,0.7453170998,0.0066684000
rbs,9,20909,15,9,Entropy-Relax(tau=0.1)+Greedy,433.5595384516,32.5818072993,9,850.4404615484,0.0422417892,433.5595384516,0.6623368081,0.0034474999
rbs,9,20909,15,9,Entropy-Relax(tau=0.1)+Projection,433.5595384516,32.5818072993,9,850.4404615484,0.0422417892,433.5595384516,0.6623368081,0.0029439999
rbs,9,20909,15,9,Entropy-Relax(tau=0.3)+Greedy,352.9525272287,7.9323133287,9,931.0474727713,0.0508605950,352.9525272287,0.7251148542,0.0030841000
rbs,9,20909,15,9,Entropy-Relax(tau=0.3)+Projection,352.9525272287,7.9323133287,9,931.0474727713,0.0508605950,352.9525272287,0.7251148542,0.0026165000
rbs,9,20909,15,9,Entropy-Relax(tau=0.8)+Greedy,406.9202841235,24.4355663088,9,877.0797158765,0.0456407931,406.9202841235,0.6830838909,0.0029722000
rbs,9,20909,15,9,Entropy-Relax(tau=0.8)+Projection,352.9525272287,7.9323133287,9,931.0474727713,0.0508605950,352.9525272287,0.7251148542,0.0041659999
rbs,9,20909,15,9,Hybrid-Score-Greedy(alpha=0.25),342.0717195378,4.6049798933,9,941.9282804622,0.0744028787,342.0717195378,0.7335890035,0.0014074000
rbs,9,20910,15,9,Hungarian,252.8975094860,0.0000000000,9,1260.1024905140,0.0178539669,252.8975094860,0.8328502912,0.0000499000
rbs,9,20910,15,9,Greedy-Cost,268.2904761645,6.0866422567,9,1244.7095238355,0.0399799322,268.2904761645,0.8226764863,0.0000630000
rbs,9,20910,15,9,LP-Relax+Projection,252.8975094860,0.0000000000,9,1260.1024905140,0.0178539669,252.8975094860,0.8328502912,0.0048766000
rbs,9,20910,15,9,Entropy-Relax(tau=0.1)+Greedy,542.5087869719,114.5172517019,9,970.4912130281,0.0338849698,542.5087869719,0.6414350384,0.0044426001
rbs,9,20910,15,9,Entropy-Relax(tau=0.1)+Projection,519.6418165139,105.4752605393,9,993.3581834861,0.0300339055,519.6418165139,0.6565487003,0.0031399999
rbs,9,20910,15,9,Entropy-Relax(tau=0.3)+Greedy,627.1903705650,148.0017979773,9,885.8096294350,0.0375271820,627.1903705650,0.5854657167,0.0036424999
rbs,9,20910,15,9,Entropy-Relax(tau=0.3)+Projection,519.6418165139,105.4752605393,9,993.3581834861,0.0300339055,519.6418165139,0.6565487003,0.0032752000
rbs,9,20910,15,9,Entropy-Relax(tau=0.8)+Greedy,647.4092745092,155.9966983562,9,865.5907254908,0.0400349812,647.4092745092,0.5721022640,0.0029329000
rbs,9,20910,15,9,Entropy-Relax(tau=0.8)+Projection,519.6418165139,105.4752605393,9,993.3581834861,0.0300339055,519.6418165139,0.6565487003,0.0028068000
rbs,9,20910,15,9,Hybrid-Score-Greedy(alpha=0.25),287.6176272869,13.7289283202,9,1225.3823727131,0.0541291934,287.6176272869,0.8099024274,0.0020242000
rbs,9,20911,15,9,Hungarian,290.4172274063,0.0000000000,9,1020.5827725937,0.0232162887,290.4172274063,0.7784765619,0.0000929000
rbs,9,20911,15,9,Greedy-Cost,298.2192814012,2.6864983405,9,1012.7807185988,0.0341346142,298.2192814012,0.7725253384,0.0001840000
rbs,9,20911,15,9,LP-Relax+Projection,290.4172274063,0.0000000000,9,1020.5827725937,0.0232162887,290.4172274063,0.7784765619,0.0041700000
rbs,9,20911,15,9,Entropy-Relax(tau=0.1)+Greedy,307.9690616512,6.0436615285,9,1003.0309383488,0.0282613190,307.9690616512,0.7650884350,0.0026699001
rbs,9,20911,15,9,Entropy-Relax(tau=0.1)+Projection,307.9690616512,6.0436615285,9,1003.0309383488,0.0282613190,307.9690616512,0.7650884350,0.0040900001
rbs,9,20911,15,9,Entropy-Relax(tau=0.3)+Greedy,312.5611770492,7.6248746814,9,998.4388229508,0.0293013095,312.5611770492,0.7615856773,0.0038165001
rbs,9,20911,15,9,Entropy-Relax(tau=0.3)+Projection,307.9690616512,6.0436615285,9,1003.0309383488,0.0282613190,307.9690616512,0.7650884350,0.0034960000
rbs,9,20911,15,9,Entropy-Relax(tau=0.8)+Greedy,312.5611770492,7.6248746814,9,998.4388229508,0.0293013095,312.5611770492,0.7615856773,0.0027839000
rbs,9,20911,15,9,Entropy-Relax(tau=0.8)+Projection,307.9690616512,6.0436615285,9,1003.0309383488,0.0282613190,307.9690616512,0.7650884350,0.0031267001
rbs,9,20911,15,9,Hybrid-Score-Greedy(alpha=0.25),290.5132366242,0.0330590643,9,1020.4867633758,0.0217499543,290.5132366242,0.7784033283,0.0024044000
rbs,9,20912,15,9,Hungarian,328.7779110161,0.0000000000,9,1318.2220889839,0.0230261930,328.7779110161,0.8003777104,0.0000540999
rbs,9,20912,15,9,Greedy-Cost,355.7706390914,8.2100187303,9,1291.2293609086,0.0476616600,355.7706390914,0.7839886830,0.0000624999
rbs,9,20912,15,9,LP-Relax+Projection,328.7779110161,0.0000000000,9,1318.2220889839,0.0230261930,328.7779110161,0.8003777104,0.0024728000
rbs,9,20912,15,9,Entropy-Relax(tau=0.1)+Greedy,537.2167023535,63.3980521055,9,1109.7832976465,0.0210055910,537.2167023535,0.6738210672,0.0043358001
rbs,9,20912,15,9,Entropy-Relax(tau=0.1)+Projection,442.1659034667,34.4877160696,9,1204.8340965333,0.0222871802,442.1659034667,0.7315325419,0.0026813000
rbs,9,20912,15,9,Entropy-Relax(tau=0.3)+Greedy,448.4927257810,36.4120613806,9,1198.5072742190,0.0275479756,448.4927257810,0.7276911197,0.0033339000
rbs,9,20912,15,9,Entropy-Relax(tau=0.3)+Projection,442.1659034667,34.4877160696,9,1204.8340965333,0.0222871802,442.1659034667,0.7315325419,0.0027496000
rbs,9,20912,15,9,Entropy-Relax(tau=0.8)+Greedy,444.4798621903,35.1915220876,9,1202.5201378097,0.0243417730,444.4798621903,0.7301275882,0.0042521999
rbs,9,20912,15,9,Entropy-Relax(tau=0.8)+Projection,442.1659034667,34.4877160696,9,1204.8340965333,0.0222871802,442.1659034667,0.7315325419,0.0032748000
rbs,9,20912,15,9,Hybrid-Score-Greedy(alpha=0.25),331.1333339949,0.7164176485,9,1315.8666660051,0.0220670839,331.1333339949,0.7989475811,0.0023447000
rbs,9,20913,15,9,Hungarian,474.2965965904,0.0000000000,9,1338.7034034096,0.0166444908,474.2965965904,0.7383912870,0.0003780000
rbs,9,20913,15,9,Greedy-Cost,502.6210320202,5.9718824958,9,1310.3789679798,0.0406329799,502.6210320202,0.7227683221,0.0002591000
rbs,9,20913,15,9,LP-Relax+Projection,474.2965965904,0.0000000000,9,1338.7034034096,0.0166444908,474.2965965904,0.7383912870,0.0601377001
rbs,9,20913,15,9,Entropy-Relax(tau=0.1)+Greedy,670.8533275944,41.4417333831,9,1142.1466724056,0.0276703797,670.8533275944,0.6299761017,0.0057362999
rbs,9,20913,15,9,Entropy-Relax(tau=0.1)+Projection,670.8533275944,41.4417333831,9,1142.1466724056,0.0276703797,670.8533275944,0.6299761017,0.0055336000
rbs,9,20913,15,9,Entropy-Relax(tau=0.3)+Greedy,670.8533275944,41.4417333831,9,1142.1466724056,0.0276703797,670.8533275944,0.6299761017,0.0067058001
rbs,9,20913,15,9,Entropy-Relax(tau=0.3)+Projection,670.8533275944,41.4417333831,9,1142.1466724056,0.0276703797,670.8533275944,0.6299761017,0.0033013000
rbs,9,20913,15,9,Entropy-Relax(tau=0.8)+Greedy,573.7395158893,20.9663995090,9,1239.2604841107,0.0295661216,573.7395158893,0.6835413591,0.0128115000
rbs,9,20913,15,9,Entropy-Relax(tau=0.8)+Projection,573.7395158893,20.9663995090,9,1239.2604841107,0.0295661216,573.7395158893,0.6835413591,0.0082160000
rbs,9,20913,15,9,Hybrid-Score-Greedy(alpha=0.25),494.8116217766,4.3253578739,9,1318.1883782234,0.0287887031,494.8116217766,0.7270757740,0.0030857001
rbs,12,21212,15,12,Hungarian,252.5527973081,0.0000000000,12,1500.4472026919,0.0290367616,252.5527973081,0.8559310911,0.0000549000
rbs,12,21212,15,12,Greedy-Cost,256.0912373905,1.4010694477,12,1496.9087626095,0.0318547830,256.0912373905,0.8539125856,0.0000697001
rbs,12,21212,15,12,LP-Relax+Projection,252.5527973081,0.0000000000,12,1500.4472026919,0.0290367616,252.5527973081,0.8559310911,0.0036642000
rbs,12,21212,15,12,Entropy-Relax(tau=0.1)+Greedy,361.2109110554,43.0239201092,12,1391.7890889446,0.0331048752,361.2109110554,0.7939469988,0.0028079001
rbs,12,21212,15,12,Entropy-Relax(tau=0.1)+Projection,350.4918512056,38.7796353640,12,1402.5081487944,0.0282682579,350.4918512056,0.8000616936,0.0027628001
rbs,12,21212,15,12,Entropy-Relax(tau=0.3)+Greedy,314.9962817614,24.7249229147,12,1438.0037182386,0.0376448125,314.9962817614,0.8203101644,0.0026960000
rbs,12,21212,15,12,Entropy-Relax(tau=0.3)+Projection,304.1911966324,20.4465758743,12,1448.8088033676,0.0356951057,304.1911966324,0.8264739323,0.0028110000
rbs,12,21212,15,12,Entropy-Relax(tau=0.8)+Greedy,316.8660411267,25.4652668686,12,1436.1339588733,0.0391562567,316.8660411267,0.8192435590,0.0033402001
rbs,12,21212,15,12,Entropy-Relax(tau=0.8)+Projection,302.7128352931,19.8612086342,12,1450.2871647069,0.0349379134,302.7128352931,0.8273172645,0.0069873999
rbs,12,21212,15,12,Hybrid-Score-Greedy(alpha=0.25),265.6324307041,5.1789699165,12,1487.3675692959,0.0344180080,265.6324307041,0.8484698056,0.0014490000
rbs,12,21213,15,12,Hungarian,160.6724042755,0.0000000000,12,1414.3275957245,0.0251042514,160.6724042755,0.8979857751,0.0000541001
rbs,12,21213,15,12,Greedy-Cost,174.6106745540,8.6749621638,12,1400.3893254460,0.0376025250,174.6106745540,0.8891360796,0.0000717001
rbs,12,21213,15,12,LP-Relax+Projection,160.6724042755,0.0000000000,12,1414.3275957245,0.0251042514,160.6724042755,0.8979857751,0.0049927999
rbs,12,21213,15,12,Entropy-Relax(tau=0.1)+Greedy,207.8517993295,29.3637200904,12,1367.1482006705,0.0286010718,207.8517993295,0.8680306036,0.0028712001
rbs,12,21213,15,12,Entropy-Relax(tau=0.1)+Projection,207.8517993295,29.3637200904,12,1367.1482006705,0.0286010718,207.8517993295,0.8680306036,0.0042060000
rbs,12,21213,15,12,Entropy-Relax(tau=0.3)+Greedy,206.3856188555,28.4511922169,12,1368.6143811445,0.0375026405,206.3856188555,0.8689615118,0.0029084000
rbs,12,21213,15,12,Entropy-Relax(tau=0.3)+Projection,207.8517993295,29.3637200904,12,1367.1482006705,0.0286010718,207.8517993295,0.8680306036,0.0031147000
rbs,12,21213,15,12,Entropy-Relax(tau=0.8)+Greedy,208.9464257128,30.0449984893,12,1366.0535742872,0.0410164582,208.9464257128,0.8673356027,0.0026778000
rbs,12,21213,15,12,Entropy-Relax(tau=0.8)+Projection,206.6425419076,28.6110971199,12,1368.3574580924,0.0280627045,206.6425419076,0.8687983861,0.0048275000
rbs,12,21213,15,12,Hybrid-Score-Greedy(alpha=0.25),178.3412087648,10.9967885082,12,1396.6587912352,0.0421343236,178.3412087648,0.8867674865,0.0014272999
rbs,12,21214,15,12,Hungarian,123.2054806772,0.0000000000,12,1303.7945193228,0.0298392850,123.2054806772,0.9136611908,0.0003035000
rbs,12,21214,15,12,Greedy-Cost,135.9750278654,10.3644311260,12,1291.0249721346,0.0439624487,135.9750278654,0.9047126644,0.0001730000
rbs,12,21214,15,12,LP-Relax+Projection,123.2054806772,0.0000000000,12,1303.7945193228,0.0298392850,123.2054806772,0.9136611908,0.0056243001
rbs,12,21214,15,12,Entropy-Relax(tau=0.1)+Greedy,301.5578280105,144.7600758936,12,1125.4421719895,0.0484317483,301.5578280105,0.7886770652,0.0040189000
rbs,12,21214,15,12,Entropy-Relax(tau=0.1)+Projection,206.3090632307,67.4512059827,12,1220.6909367693,0.0434809293,206.3090632307,0.8554246228,0.0066950000
rbs,12,21214,15,12,Entropy-Relax(tau=0.3)+Greedy,240.6398518799,95.3158662726,12,1186.3601481201,0.0473108792,240.6398518799,0.8313666070,0.0063664000
rbs,12,21214,15,12,Entropy-Relax(tau=0.3)+Projection,206.3090632307,67.4512059827,12,1220.6909367693,0.0434809293,206.3090632307,0.8554246228,0.0049960001
rbs,12,21214,15,12,Entropy-Relax(tau=0.8)+Greedy,206.6173191449,67.7014025750,12,1220.3826808551,0.0442928413,206.6173191449,0.8552086061,0.0125902999
rbs,12,21214,15,12,Entropy-Relax(tau=0.8)+Projection,205.6902098904,66.9489123048,12,1221.3097901096,0.0301673882,205.6902098904,0.8558582972,0.0049119999
rbs,12,21214,15,12,Hybrid-Score-Greedy(alpha=0.25),134.7263843397,9.3509668557,12,1292.2736156603,0.0407427225,134.7263843397,0.9055876774,0.0017055999
rbs,12,21215,15,12,Hungarian,185.3685222588,0.0000000000,12,1310.6314777412,0.0271832510,185.3685222588,0.8760905600,0.0000558000
rbs,12,21215,15,12,Greedy-Cost,191.7661329173,3.4512929059,12,1304.2338670827,0.0380311705,191.7661329173,0.8718140823,0.0000708000
rbs,12,21215,15,12,LP-Relax+Projection,185.3685222588,0.0000000000,12,1310.6314777412,0.0271832510,185.3685222588,0.8760905600,0.0029678000
rbs,12,21215,15,12,Entropy-Relax(tau=0.1)+Greedy,300.0368025712,61.8596290865,12,1195.9631974288,0.0363907522,300.0368025712,0.7994406400,0.0029993000
rbs,12,21215,15,12,Entropy-Relax(tau=0.1)+Projection,285.9339290101,54.2516094566,12,1210.0660709899,0.0277736201,285.9339290101,0.8088676945,0.0039992000
rbs,12,21215,15,12,Entropy-Relax(tau=0.3)+Greedy,311.9182640406,68.2692726035,12,1184.0817359594,0.0440785997,311.9182640406,0.7914984866,0.0059738000
rbs,12,21215,15,12,Entropy-Relax(tau=0.3)+Projection,285.9339290101,54.2516094566,12,1210.0660709899,0.0277736201,285.9339290101,0.8088676945,0.0038542000
rbs,12,21215,15,12,Entropy-Relax(tau=0.8)+Greedy,270.5534694369,45.9543757161,12,1225.4465305631,0.0447932128,270.5534694369,0.8191487504,0.0031322000
rbs,12,21215,15,12,Entropy-Relax(tau=0.8)+Projection,285.9339290101,54.2516094566,12,1210.0660709899,0.0277736201,285.9339290101,0.8088676945,0.0040932000
rbs,12,21215,15,12,Hybrid-Score-Greedy(alpha=0.25),199.3852053582,7.5615228134,12,1296.6147946418,0.0387691074,199.3852053582,0.8667211194,0.0017399000
rbs,12,21216,15,12,Hungarian,163.6823644412,0.0000000000,12,1688.3176355588,0.0232407584,163.6823644412,0.9116185937,0.0000576000
rbs,12,21216,15,12,Greedy-Cost,185.2262785603,13.1620252388,12,1666.7737214397,0.0457892074,185.2262785603,0.8999858107,0.0000711000
rbs,12,21216,15,12,LP-Relax+Projection,163.6823644412,0.0000000000,12,1688.3176355588,0.0232407584,163.6823644412,0.9116185937,0.0057084999
rbs,12,21216,15,12,Entropy-Relax(tau=0.1)+Greedy,255.2112536684,55.9186015792,12,1596.7887463316,0.0317790735,255.2112536684,0.8621969473,0.0044512000
rbs,12,21216,15,12,Entropy-Relax(tau=0.1)+Projection,335.0013252166,104.6654973249,12,1516.9986747834,0.0239663866,335.0013252166,0.8191137553,0.0027126999
rbs,12,21216,15,12,Entropy-Relax(tau=0.3)+Greedy,227.7352313441,39.1324179129,12,1624.2647686559,0.0265272669,227.7352313441,0.8770328124,0.0027474001
rbs,12,21216,15,12,Entropy-Relax(tau=0.3)+Projection,335.0013252166,104.6654973249,12,1516.9986747834,0.0239663866,335.0013252166,0.8191137553,0.0040374000
rbs,12,21216,15,12,Entropy-Relax(tau=0.8)+Greedy,236.3008652162,44.3655008424,12,1615.6991347838,0.0315358065,236.3008652162,0.8724077402,0.0032599000
rbs,12,21216,15,12,Entropy-Relax(tau=0.8)+Projection,335.0013252166,104.6654973249,12,1516.9986747834,0.0239663866,335.0013252166,0.8191137553,0.0089683000
rbs,12,21216,15,12,Hybrid-Score-Greedy(alpha=0.25),177.2514885943,8.2899121108,12,1674.7485114057,0.0361792249,177.2514885943,0.9042918528,0.0020430000
rbs,15,21515,15,15,Hungarian,37.3622501081,0.0000000000,15,1610.6377498919,0.0250419547,37.3622501081,0.9773287317,0.0000547000
rbs,15,21515,15,15,Greedy-Cost,63.0421144015,68.7321138825,15,1584.9578855985,0.0620209229,63.0421144015,0.9617462898,0.0000828999
rbs,15,21515,15,15,LP-Relax+Projection,37.3622501081,0.0000000000,15,1610.6377498919,0.0250419547,37.3622501081,0.9773287317,0.0048204999
rbs,15,21515,15,15,Entropy-Relax(tau=0.1)+Greedy,48.6472121576,30.2041820737,15,1599.3527878424,0.0490470187,48.6472121576,0.9704810606,0.0041588000
rbs,15,21515,15,15,Entropy-Relax(tau=0.1)+Projection,37.3622501081,0.0000000000,15,1610.6377498919,0.0250419547,37.3622501081,0.9773287317,0.0032494001
rbs,15,21515,15,15,Entropy-Relax(tau=0.3)+Greedy,54.3517611001,45.4723977888,15,1593.6482388999,0.0585099396,54.3517611001,0.9670195624,0.0031996999
rbs,15,21515,15,15,Entropy-Relax(tau=0.3)+Projection,37.5095650770,0.3942882681,15,1610.4904349230,0.0258458543,37.5095650770,0.9772393416,0.0027848999
rbs,15,21515,15,15,Entropy-Relax(tau=0.8)+Greedy,57.9662437576,55.1465545834,15,1590.0337562424,0.0397279555,57.9662437576,0.9648263084,0.0032955999
rbs,15,21515,15,15,Entropy-Relax(tau=0.8)+Projection,37.5095650770,0.3942882681,15,1610.4904349230,0.0258458543,37.5095650770,0.9772393416,0.0098191999
rbs,15,21515,15,15,Hybrid-Score-Greedy(alpha=0.25),50.6921907126,35.6775637600,15,1597.3078092874,0.0524146994,50.6921907126,0.9692401755,0.0037916000
rbs,15,21516,15,15,Hungarian,37.6678660942,0.0000000000,15,1476.3321339058,0.0325370923,37.6678660942,0.9751202998,0.0001401000
rbs,15,21516,15,15,Greedy-Cost,66.2822944044,75.9650898156,15,1447.7177055956,0.0763499844,66.2822944044,0.9562204132,0.0001290001
rbs,15,21516,15,15,LP-Relax+Projection,37.6678660942,0.0000000000,15,1476.3321339058,0.0325370923,37.6678660942,0.9751202998,0.0032710000
rbs,15,21516,15,15,Entropy-Relax(tau=0.1)+Greedy,50.6415211744,34.4422353199,15,1463.3584788256,0.0347460078,50.6415211744,0.9665511749,0.0027261000
rbs,15,21516,15,15,Entropy-Relax(tau=0.1)+Projection,37.6678660942,0.0000000000,15,1476.3321339058,0.0325370923,37.6678660942,0.9751202998,0.0053323000
rbs,15,21516,15,15,Entropy-Relax(tau=0.3)+Greedy,56.2606107790,49.3596973033,15,1457.7393892210,0.0416128806,56.2606107790,0.9628397551,0.0028634000
rbs,15,21516,15,15,Entropy-Relax(tau=0.3)+Projection,37.6678660942,0.0000000000,15,1476.3321339058,0.0325370923,37.6678660942,0.9751202998,0.0049086000
rbs,15,21516,15,15,Entropy-Relax(tau=0.8)+Greedy,67.9198169192,80.3123562913,15,1446.0801830808,0.0542699267,67.9198169192,0.9551388263,0.0039847000
rbs,15,21516,15,15,Entropy-Relax(tau=0.8)+Projection,37.6678660942,0.0000000000,15,1476.3321339058,0.0325370923,37.6678660942,0.9751202998,0.0044594000
rbs,15,21516,15,15,Hybrid-Score-Greedy(alpha=0.25),54.8100535739,45.5087831011,15,1459.1899464261,0.0476911495,54.8100535739,0.9637978510,0.0018354000
rbs,15,21517,15,15,Hungarian,15.9762806996,0.0000000000,15,1481.0237193004,0.0149232742,15.9762806996,0.9893278018,0.0000518000
rbs,15,21517,15,15,Greedy-Cost,34.6757979359,117.0454975592,15,1462.3242020641,0.0602740397,34.6757979359,0.9768364743,0.0001035000
rbs,15,21517,15,15,LP-Relax+Projection,15.9762806996,0.0000000000,15,1481.0237193004,0.0149232742,15.9762806996,0.9893278018,0.0042144000
rbs,15,21517,15,15,Entropy-Relax(tau=0.1)+Greedy,22.4534782114,40.5425870615,15,1474.5465217886,0.0196594227,22.4534782114,0.9850010166,0.0065921000
rbs,15,21517,15,15,Entropy-Relax(tau=0.1)+Projection,16.2882656371,1.9528008011,15,1480.7117343629,0.0144010783,16.2882656371,0.9891193950,0.0034109000
rbs,15,21517,15,15,Entropy-Relax(tau=0.3)+Greedy,20.9863433259,31.3593803246,15,1476.0136566741,0.0177364547,20.9863433259,0.9859810666,0.0046054000
rbs,15,21517,15,15,Entropy-Relax(tau=0.3)+Projection,15.9762806996,0.0000000000,15,1481.0237193004,0.0149232742,15.9762806996,0.9893278018,0.0055767001
rbs,15,21517,15,15,Entropy-Relax(tau=0.8)+Greedy,30.5413385644,91.1667623938,15,1466.4586614356,0.0273811781,30.5413385644,0.9795983042,0.0033703999
rbs,15,21517,15,15,Entropy-Relax(tau=0.8)+Projection,15.9762806996,0.0000000000,15,1481.0237193004,0.0149232742,15.9762806996,0.9893278018,0.0026910000
rbs,15,21517,15,15,Hybrid-Score-Greedy(alpha=0.25),26.1430580197,63.6366968710,15,1470.8569419803,0.0395393616,26.1430580197,0.9825363674,0.0013872000
rbs,15,21518,15,15,Hungarian,25.3404308894,0.0000000000,15,1547.6595691106,0.0213698761,25.3404308894,0.9838903809,0.0001317001
rbs,15,21518,15,15,Greedy-Cost,61.0375632714,140.8702659308,15,1511.9624367286,0.0733794270,61.0375632714,0.9611967176,0.0005462000
rbs,15,21518,15,15,LP-Relax+Projection,25.3404308894,0.0000000000,15,1547.6595691106,0.0213698761,25.3404308894,0.9838903809,0.0044385000
rbs,15,21518,15,15,Entropy-Relax(tau=0.1)+Greedy,30.4203759574,20.0467982970,15,1542.5796240426,0.0246994532,30.4203759574,0.9806609180,0.0071590000
rbs,15,21518,15,15,Entropy-Relax(tau=0.1)+Projection,25.3404308894,0.0000000000,15,1547.6595691106,0.0213698761,25.3404308894,0.9838903809,0.0029280001
rbs,15,21518,15,15,Entropy-Relax(tau=0.3)+Greedy,39.6238600608,56.3661653336,15,1533.3761399392,0.0310878611,39.6238600608,0.9748100063,0.0032814001
rbs,15,21518,15,15,Entropy-Relax(tau=0.3)+Projection,25.3404308894,0.0000000000,15,1547.6595691106,0.0213698761,25.3404308894,0.9838903809,0.0045305000
rbs,15,21518,15,15,Entropy-Relax(tau=0.8)+Greedy,37.9116255824,49.6092380902,15,1535.0883744176,0.0298502503,37.9116255824,0.9758985216,0.0030073000
rbs,15,21518,15,15,Entropy-Relax(tau=0.8)+Projection,25.3404308894,0.0000000000,15,1547.6595691106,0.0213698761,25.3404308894,0.9838903809,0.0028964999
rbs,15,21518,15,15,Hybrid-Score-Greedy(alpha=0.25),32.8906607624,29.7951913521,15,1540.1093392376,0.0309257313,32.8906607624,0.9790904890,0.0014617000
rbs,15,21519,15,15,Hungarian,24.7653623180,0.0000000000,15,1597.2346376820,0.0183690075,24.7653623180,0.9847315892,0.0000571000
rbs,15,21519,15,15,Greedy-Cost,35.7438863106,44.3301569813,15,1586.2561136894,0.0297568391,35.7438863106,0.9779630787,0.0000832001
rbs,15,21519,15,15,LP-Relax+Projection,24.7653623180,0.0000000000,15,1597.2346376820,0.0183690075,24.7653623180,0.9847315892,0.0053357000
rbs,15,21519,15,15,Entropy-Relax(tau=0.1)+Greedy,35.4162374019,43.0071442003,15,1586.5837625981,0.0262644727,35.4162374019,0.9781650817,0.0061145000
rbs,15,21519,15,15,Entropy-Relax(tau=0.1)+Projection,24.7653623180,0.0000000000,15,1597.2346376820,0.0183690075,24.7653623180,0.9847315892,0.0029624000
rbs,15,21519,15,15,Entropy-Relax(tau=0.3)+Greedy,37.7547609841,52.4498632377,15,1584.2452390159,0.0297690516,37.7547609841,0.9767233286,0.0045726000
rbs,15,21519,15,15,Entropy-Relax(tau=0.3)+Projection,24.7653623180,0.0000000000,15,1597.2346376820,0.0183690075,24.7653623180,0.9847315892,0.0028571000
rbs,15,21519,15,15,Entropy-Relax(tau=0.8)+Greedy,42.6894210786,72.3755159745,15,1579.3105789214,0.0312641326,42.6894210786,0.9736809981,0.0028086000
rbs,15,21519,15,15,Entropy-Relax(tau=0.8)+Projection,24.7653623180,0.0000000000,15,1597.2346376820,0.0183690075,24.7653623180,0.9847315892,0.0026522999
rbs,15,21519,15,15,Hybrid-Score-Greedy(alpha=0.25),30.7924967929,24.3369525448,15,1591.2075032071,0.0269627413,30.7924967929,0.9810157233,0.0013666000
